input,time
195700,117
195800,80
195900,113
196000,120
196100,114
196200,114
196300,112
196400,106
196500,104
196600,108
196700,118
196800,112
196900,116
197000,120
197100,112
197200,81
197300,98
197400,116
197500,118
197600,109
197700,116
197800,110
197900,95
198000,118
198100,114
198200,116
198300,111
198400,120
198500,120
198600,109
198700,116
198800,110
198900,107
199000,87
199100,103
199200,109
199300,75
199400,76
199500,104
199600,110
199700,106
199800,113
199900,112
200000,118
200100,119
200200,120
200300,102
200400,115
200500,110
200600,108
200700,124
200800,110
200900,115
201000,109
201100,111
201200,116
201300,107
201400,111
201500,112
201600,112
201700,110
201800,121
201900,111
202000,112
202100,102
202200,115
202300,110
202400,119
202500,117
202600,122
202700,117
202800,114
202900,126
203000,116
203100,113
203200,123
203300,120
203400,110
203500,115
203600,112
203700,87
203800,120
203900,110
204000,124
204100,74
204200,100
204300,113
204400,125
204500,117
204600,118
204700,71
204800,105
204900,126
205000,121
205100,108
205200,82
205300,105
205400,112
205500,115
205600,116
205700,80
205800,79
205900,70
206000,73
206100,106
206200,110
206300,102
206400,129
206500,107
206600,105
206700,76
206800,105
206900,115
207000,117
207100,103
207200,107
207300,108
207400,98
207500,108
207600,71
207700,78
207800,93
207900,115
208000,110
208100,127
208200,97
208300,102
208400,104
208500,107
208600,115
208700,101
208800,103
208900,92
209000,78
209100,102
209200,106
209300,111
209400,120
209500,106
209600,107
209700,111
209800,78
209900,104
210000,113
210100,106
210200,106
210300,107
210400,80
210500,73
210600,75
210700,69
210800,183
210900,100
211000,76
211100,92
211200,102
211300,104
211400,110
211500,115
211600,107
211700,106
211800,96
211900,111
212000,79
212100,99
212200,106
212300,115
212400,4438
212500,120
212600,109
212700,113
212800,110
212900,102
213000,106
213100,108
213200,113
213300,104
213400,108
213500,103
213600,104
213700,101
213800,80
213900,101
214000,108
214100,80
214200,110
214300,110
214400,121
214500,116
214600,116
214700,118
214800,110
214900,78
215000,86
215100,83
215200,95
215300,81
215400,106
215500,78
215600,82
215700,75
215800,72
215900,70
216000,79
216100,76
216200,80
216300,66
216400,74
216500,80
216600,97
216700,111
216800,120
216900,114
217000,119
217100,114
217200,129
217300,109
217400,103
217500,107
217600,123
217700,101
217800,135
217900,107
218000,111
218100,120
218200,106
218300,111
218400,124
218500,118
218600,85
218700,99
218800,115
218900,115
219000,111
219100,106
219200,80
219300,110
219400,105
219500,116
219600,127
219700,108
219800,121
219900,113
220000,119
220100,116
220200,131
220300,125
220400,123
220500,124
220600,112
220700,117
220800,126
220900,119
221000,121
221100,114
221200,113
221300,122
221400,114
221500,109
221600,108
221700,123
221800,117
221900,121
222000,114
222100,107
222200,117
222300,123
222400,116
222500,108
222600,116
222700,126
222800,124
222900,1313
223000,121
223100,118
223200,122
223300,113
223400,105
223500,114
223600,130
223700,119
223800,78
223900,100
224000,112
224100,112
224200,117
224300,121
224400,120
224500,134
224600,111
224700,100
224800,119
224900,122
225000,113
225100,111
225200,110
225300,124
225400,102
225500,105
225600,113
225700,105
225800,115
225900,120
226000,144
226100,95
226200,94
226300,99
226400,105
226500,114
226600,99
226700,120
226800,96
226900,99
227000,93
227100,99
227200,88
227300,110
227400,84
227500,95
227600,108
227700,107
227800,90
227900,94
228000,81
228100,79
228200,79
228300,75
228400,80
228500,75
228600,73
228700,72
228800,71
228900,74
229000,78
229100,82
229200,75
229300,123
229400,78
229500,76
229600,72
229700,65
229800,66
229900,71
230000,66
230100,70
230200,71
230300,66
230400,71
230500,70
230600,67
230700,62
230800,65
230900,69
231000,77
231100,77
231200,77
231300,73
231400,70
231500,83
231600,73
231700,65
231800,70
231900,69
232000,76
232100,78
232200,78
232300,69
232400,69
232500,82
232600,72
232700,72
232800,73
232900,68
233000,69
233100,74
233200,71
233300,76
233400,78
233500,81
233600,74
233700,80
233800,73
233900,79
234000,73
234100,75
234200,76
234300,81
234400,75
234500,82
234600,73
234700,71
234800,78
234900,80
235000,65
235100,76
235200,77
235300,78
235400,71
235500,71
235600,71
235700,78
235800,73
235900,65
236000,67
236100,75
236200,67
236300,74
236400,72
236500,72
236600,73
236700,70
236800,85
236900,71
237000,71
237100,69
237200,66
237300,67
237400,68
237500,77
237600,67
237700,70
237800,74
237900,71
238000,75
238100,72
238200,72
238300,78
238400,78
238500,70
238600,80
238700,76
238800,70
238900,86
239000,70
239100,71
239200,65
239300,72
239400,66
239500,67
239600,62
239700,72
239800,70
239900,70
240000,71
240100,73
240200,79
240300,72
240400,79
240500,72
240600,81
240700,79
240800,68
240900,73
241000,72
241100,82
241200,73
241300,74
241400,64
241500,71
241600,77
241700,82
241800,70
241900,78
242000,73
242100,74
242200,75
242300,81
242400,75
242500,82
242600,81
242700,67
242800,73
242900,76
243000,74
243100,69
243200,69
243300,77
243400,80
243500,78
243600,77
243700,75
243800,70
243900,74
244000,72
244100,78
244200,70
244300,76
244400,81
244500,74
244600,76
244700,80
244800,80
244900,62
245000,70
245100,71
245200,65
245300,95
245400,77
245500,80
245600,152
245700,72
245800,104
245900,155
246000,109
246100,106
246200,95
246300,96
246400,119
246500,102
246600,113
246700,85
246800,109
246900,108
247000,117
247100,106
247200,86
247300,75
247400,1409
247500,82
247600,74
247700,69
247800,74
247900,65
248000,74
248100,81
248200,71
248300,69
248400,72
248500,70
248600,73
248700,80
248800,84
248900,76
249000,71
249100,82
249200,74
249300,71
249400,69
249500,70
249600,76
249700,74
249800,81
249900,83
250000,70
250100,81
250200,78
250300,77
250400,70
250500,73
250600,80
250700,69
250800,66
250900,67
251000,66
251100,65
251200,73
251300,72
251400,71
251500,73
251600,67
251700,71
251800,75
251900,70
252000,79
252100,80
252200,74
252300,66
252400,73
252500,70
252600,72
252700,72
252800,84
252900,75
253000,74
253100,80
253200,72
253300,76
253400,72
253500,74
253600,62
253700,70
253800,70
253900,71
254000,75
254100,79
254200,80
254300,71
254400,71
254500,77
254600,75
254700,78
254800,78
254900,79
255000,73
255100,90
255200,63
255300,72
255400,80
255500,78
255600,73
255700,71
255800,62
255900,70
256000,342
256100,86
256200,74
256300,72
256400,66
256500,63
256600,79
256700,72
256800,79
256900,78
257000,80
257100,80
257200,77
257300,66
257400,68
257500,74
257600,65
257700,71
257800,77
257900,82
258000,79
258100,75
258200,81
258300,73
258400,68
258500,76
258600,80
258700,73
258800,67
258900,73
259000,75
259100,72
259200,82
259300,67
259400,65
259500,71
259600,68
259700,76
259800,69
259900,70
260000,69
260100,67
260200,70
260300,71
260400,70
260500,74
260600,73
260700,74
260800,72
260900,73
261000,74
261100,80
261200,79
261300,79
261400,69
261500,71
261600,69
261700,72
261800,78
261900,72
262000,79
262100,72
262200,72
262300,70
262400,77
262500,68
262600,74
262700,78
262800,66
262900,74
263000,83
263100,72
263200,72
263300,70
263400,74
263500,70
263600,73
263700,73
263800,73
263900,71
264000,66
264100,68
264200,73
264300,72
264400,80
264500,80
264600,68
264700,73
264800,74
264900,71
265000,71
265100,78
265200,78
265300,72
265400,74
265500,74
265600,79
265700,67
265800,72
265900,71
266000,71
266100,70
266200,69
266300,66
266400,65
266500,71
266600,78
266700,68
266800,70
266900,66
267000,71
267100,75
267200,81
267300,69
267400,71
267500,73
267600,70
267700,74
267800,70
267900,72
268000,79
268100,78
268200,78
268300,80
268400,78
268500,70
268600,76
268700,73
268800,84
268900,66
269000,74
269100,68
269200,70
269300,80
269400,78
269500,70
269600,76
269700,77
269800,89
269900,70
270000,70
270100,69
270200,79
270300,79
270400,78
270500,66
270600,70
270700,74
270800,68
270900,82
271000,80
271100,73
271200,73
271300,66
271400,77
271500,76
271600,78
271700,77
271800,78
271900,75
272000,106
272100,78
272200,80
272300,69
272400,73
272500,77
272600,93
272700,75
272800,77
272900,67
273000,76
273100,74
273200,74
273300,74
273400,72
273500,80
273600,59
273700,79
273800,70
273900,67
274000,73
274100,78
274200,66
274300,74
274400,79
274500,77
274600,79
274700,78
274800,77
274900,68
275000,74
275100,72
275200,83
275300,80
275400,134
275500,124
275600,91
275700,98
275800,109
275900,119
276000,86
276100,118
276200,104
276300,97
276400,110
276500,111
276600,82
276700,90
276800,110
276900,112
277000,108
277100,119
277200,108
277300,101
277400,105
277500,107
277600,89
277700,74
277800,118
277900,92
278000,80
278100,119
278200,111
278300,103
278400,107
278500,107
278600,79
278700,96
278800,159
278900,97
279000,81
279100,105
279200,123
279300,108
